273.96	0.863	0.438	-36.467	-10.965	451	14.456	20.072
262.085	0.4	0.675	-393.77	-33.216	452	-20.392	20.072
163.502	0.325	0.487	-158.378	-96.943	453	-66.088	20.072
333.627	1	0.55	-35.738	-36.02	454	25.708	20.072
191.627	0.625	0.519	-236.462	-86.153	455	-44.345	20.072
295.96	0.912	0.5	-176.734	-23.699	456	12.679	20.072
320.46	*	0.582	-183.555	-17.461	457	12.738	21.159
318.794	0.812	0.75	-274.761	-49.745	458	9.834	20.072
*	0.688	0.787	-127.323	-35.611	459	18.712	21.807
390.46	0.688	*	-115.67	-52.662	460	12.485	21.378
*	0.85	0.617	*	-38.965	461	13.496	22.269
320.544	0.75	0.412	-259.844	10.602	462	15.003	20.072
*	0.588	0.613	-120.143	-50.341	463	-4.699	21.807
